year,sector,food_type,tons_supply,tons_surplus,tons_waste,tons_uneaten,tons_anaerobically_digested,tons_composted,tons_landfilled,meals_wasted
2016,Foodservice,Ready-to-drink Beverages,129865.37,4044.06,3310.74,3938.86,1.06,610.84,2925.27,6564768.44
2016,Foodservice,Breads & Bakery,820404.50,25547.76,21652.25,24907.50,6.46,3164.26,19818.15,41512503.16
2016,Foodservice,Dairy & Eggs,2087984.74,65020.76,55106.44,63391.27,16.43,8053.26,50438.53,105652118.00
2016,Foodservice,Dry Goods,726683.67,22629.25,19178.75,22062.14,5.72,2802.78,17554.18,36770225.06
2016,Foodservice,Fresh Meat & Seafood,1124820.91,35027.42,29686.46,34149.59,8.85,4338.38,27171.81,56915986.65
2016,Foodservice,Frozen,65034.21,2025.19,1716.39,1974.44,0.51,250.83,1571.00,3290734.03
2016,Foodservice,Prepared Foods,0.00,473509.06,411055.16,465073.20,3661.48,47115.80,376192.03,775121993.20
2016,Foodservice,Produce,559952.31,17437.16,14778.35,17000.17,4.41,2159.71,13526.52,28333610.90
2016,Foodservice,Ready-to-drink Beverages,1169929.56,36432.12,30876.97,35519.09,9.21,4512.36,28261.48,59198486.39
2016,Foodservice,Breads & Bakery,289795.11,9024.35,7824.36,8804.00,2.23,951.83,7264.62,14673337.76
2016,Foodservice,Dairy & Eggs,338477.30,10540.33,9138.77,10282.97,2.60,1111.73,8484.99,17138287.36
2016,Foodservice,Dry Goods,258565.53,8051.84,6981.18,7855.25,1.99,849.26,6481.75,13092075.22
2016,Foodservice,Fresh Meat & Seafood,309816.39,9647.82,8364.93,9412.25,2.38,1017.59,7766.52,15687085.50
2016,Foodservice,Prepared Foods,0.00,151536.06,134517.80,149312.48,1064.84,12893.13,124887.89,248854129.90
2016,Foodservice,Produce,213064.18,6634.91,5752.66,6472.91,1.64,699.81,5341.12,10788183.35
2016,Foodservice,Ready-to-drink Beverages,476201.84,14829.13,12857.28,14467.06,3.66,1564.08,11937.49,24111761.21
2016,Foodservice,Breads & Bakery,173566.64,5404.94,4103.63,5253.72,1.52,1119.10,3490.49,8756206.89
2016,Foodservice,Dairy & Eggs,1317437.48,41025.58,31148.10,39877.78,11.50,8494.39,26494.19,66462972.86
2016,Foodservice,Dry Goods,532553.77,16583.96,12591.14,16119.98,4.65,3433.73,10709.87,26866631.23
2016,Foodservice,Fresh Meat & Seafood,125510.42,3908.45,2967.44,3799.10,1.10,809.25,2524.06,6331834.03
2016,Foodservice,Prepared Foods,0.00,242169.79,188765.83,235248.45,3072.98,40554.86,160475.57,392080747.80
2016,Foodservice,Produce,201235.78,6266.57,4757.81,6091.25,1.76,1297.50,4046.93,10152078.11
2016,Foodservice,Ready-to-drink Beverages,1137706.75,35428.69,26898.74,34437.48,9.93,7335.55,22879.73,57395795.90
2016,Foodservice,Breads & Bakery,15007.56,467.34,381.35,455.14,0.12,71.77,353.48,758571.78
2016,Foodservice,Dairy & Eggs,25948.72,808.05,659.37,786.96,0.21,124.09,611.18,1311603.54
2016,Foodservice,Dry Goods,47683.52,1484.89,1211.66,1446.13,0.39,228.03,1123.10,2410210.66
2016,Foodservice,Fresh Meat & Seafood,78478.36,2443.85,1994.17,2380.06,0.64,375.29,1848.42,3966766.32
2016,Foodservice,Frozen,180.10,5.61,4.58,5.46,0.00,0.86,4.24,9103.36
2016,Foodservice,Prepared Foods,0.00,14647.84,12252.67,14326.81,137.08,1809.70,11358.10,23878011.77
2016,Foodservice,Produce,32365.46,1007.87,822.42,981.57,0.26,154.77,762.31,1635944.33
2016,Foodservice,Ready-to-drink Beverages,11311.53,352.25,287.43,343.05,0.09,54.09,266.42,571752.33
2016,Foodservice,Breads & Bakery,39518.44,1230.62,1038.00,1199.62,0.31,157.11,922.71,1999360.79
2016,Foodservice,Dairy & Eggs,126874.56,3950.93,3332.51,3851.39,1.00,504.41,2962.39,6418978.41
2016,Foodservice,Dry Goods,131254.83,4087.33,3447.56,3984.35,1.04,521.82,3064.66,6640589.46
2016,Foodservice,Fresh Meat & Seafood,33379.23,1039.44,876.75,1013.26,0.26,132.70,779.37,1688758.73
2016,Foodservice,Frozen,135076.40,4206.34,3547.94,4100.36,1.07,537.02,3153.89,6833934.68
2016,Foodservice,Prepared Foods,0.00,37459.61,32368.25,36759.48,290.15,3831.50,28773.00,61265793.07
2016,Foodservice,Produce,39717.67,1236.83,1043.23,1205.66,0.31,157.90,927.37,2009440.27
2016,Foodservice,Ready-to-drink Beverages,33715.78,1049.92,885.59,1023.47,0.27,134.04,787.23,1705785.86
2016,Foodservice,Breads & Bakery,238741.26,7434.51,6047.39,7239.82,1.96,1159.71,5537.15,12066359.95
2016,Foodservice,Dairy & Eggs,347990.52,10836.58,8814.70,10552.79,2.85,1690.40,8070.98,17587989.81
2016,Foodservice,Dry Goods,503091.78,15666.50,12743.46,15256.23,4.13,2443.82,11668.26,25427052.19
2016,Foodservice,Fresh Meat & Seafood,216579.05,6744.37,5486.01,6567.75,1.78,1052.05,5023.14,10946246.66
2016,Foodservice,Prepared Foods,0.00,138025.59,115018.77,135360.03,1554.16,17709.25,105309.42,225600052.30
2016,Foodservice,Produce,131848.12,4105.81,3339.75,3998.29,1.08,640.46,3057.97,6663812.10
2016,Foodservice,Ready-to-drink Beverages,74647.44,2324.55,1890.84,2263.68,0.61,362.61,1731.31,3772799.48
2016,Foodservice,Breads & Bakery,93512.80,2912.03,2459.61,2838.77,0.74,368.58,2258.13,4731289.37
2016,Foodservice,Dairy & Eggs,141645.33,4410.90,3725.61,4299.94,1.12,558.30,3420.43,7166559.54
2016,Foodservice,Dry Goods,1367204.44,42575.34,35960.76,41504.31,10.80,5388.89,33015.06,69173846.50
2016,Foodservice,Fresh Meat & Seafood,582389.71,18135.87,15318.25,17679.64,4.60,2295.51,14063.46,29466066.17
2016,Foodservice,Prepared Foods,0.00,193048.10,167027.56,189532.13,1519.32,19630.07,153338.62,315886878.90
2016,Foodservice,Produce,504941.06,15724.09,13281.16,15328.53,3.99,1990.25,12193.24,25547544.00
2016,Foodservice,Breads & Bakery,347942.50,10835.08,9225.98,10564.96,2.72,1301.45,8430.95,17608274.31
2016,Foodservice,Dairy & Eggs,246420.73,7673.65,6534.05,7482.35,1.93,921.72,5970.99,12470577.29
2016,Foodservice,Dry Goods,211062.20,6572.57,5596.49,6408.72,1.65,789.46,5114.22,10681193.39
2016,Foodservice,Fresh Meat & Seafood,471524.81,14683.49,12502.87,14317.43,3.69,1763.70,11425.46,23862386.00
2016,Foodservice,Prepared Foods,0.00,152884.96,133308.81,150465.71,1275.75,14943.86,121810.17,250776181.00
2016,Foodservice,Produce,412450.04,12843.87,10936.45,12523.68,3.23,1542.74,9994.03,20872798.16
2016,Foodservice,Ready-to-drink Beverages,91387.75,2845.85,2423.22,2774.91,0.72,341.83,2214.41,4624846.51
2016,Foodservice,Breads & Bakery,205148.85,6388.43,5258.87,6223.19,1.66,937.74,4699.24,10371981.83
2016,Foodservice,Dairy & Eggs,306516.37,9545.05,7857.37,9298.17,2.48,1401.09,7021.21,15496953.40
2016,Foodservice,Dry Goods,674032.16,20989.66,17278.42,20446.76,5.46,3081.01,15439.70,34077935.24
2016,Foodservice,Fresh Meat & Seafood,524154.81,16322.41,13436.40,15900.23,4.25,2395.92,12006.54,26500387.93
2016,Foodservice,Frozen,30969.77,964.41,793.89,939.47,0.25,141.56,709.41,1565779.82
2016,Foodservice,Prepared Foods,0.00,941692.20,787362.97,941005.28,18725.24,134813.49,703709.19,1568342132.00
2016,Foodservice,Produce,426255.59,13273.79,10926.81,12930.46,3.46,1948.42,9764.01,21550767.25
2016,Foodservice,Ready-to-drink Beverages,278530.90,8673.57,7139.98,8449.23,2.26,1273.17,6380.16,14082054.74
2016,Foodservice,Breads & Bakery,38181.88,1067.31,926.80,1041.30,0.26,111.25,819.07,1735496.47
2016,Foodservice,Dairy & Eggs,57048.20,1594.69,1384.74,1555.82,0.39,166.22,1223.78,2593034.62
2016,Foodservice,Dry Goods,125449.49,3506.73,3045.06,3421.26,0.86,365.51,2691.10,5702105.66
2016,Foodservice,Fresh Meat & Seafood,97554.62,2726.98,2367.96,2660.51,0.67,284.24,2092.71,4434189.19
2016,Foodservice,Frozen,5764.03,161.12,139.91,157.20,0.04,16.79,123.65,261994.80
2016,Foodservice,Prepared Foods,0.00,64824.93,57273.11,64669.10,840.97,6537.10,50610.65,107781829.90
2016,Foodservice,Produce,79333.82,2217.65,1925.68,2163.60,0.55,231.15,1701.84,3605991.71
2016,Foodservice,Ready-to-drink Beverages,51839.60,1449.09,1258.31,1413.77,0.36,151.04,1112.05,2356286.07
2016,Foodservice,Breads & Bakery,35304.56,825.59,692.41,804.66,0.21,109.12,606.83,1341097.16
2016,Foodservice,Dairy & Eggs,52749.13,1233.53,1034.55,1202.25,0.32,163.04,906.68,2003755.94
2016,Foodservice,Dry Goods,115995.80,2712.54,2274.98,2643.77,0.69,358.54,1993.79,4406276.72
2016,Foodservice,Fresh Meat & Seafood,90203.05,2109.38,1769.12,2055.90,0.54,278.81,1550.45,3426499.92
2016,Foodservice,Frozen,5329.66,124.63,104.53,121.47,0.03,16.47,91.61,202455.32
2016,Foodservice,Prepared Foods,0.00,43821.60,37443.22,43314.78,511.55,5193.16,32824.95,72191296.57
2016,Foodservice,Produce,73355.34,1715.40,1438.69,1671.91,0.44,226.74,1260.87,2786514.01
2016,Foodservice,Ready-to-drink Beverages,47933.05,1120.90,940.09,1092.49,0.29,148.16,823.90,1820809.55
2016,Foodservice,Breads & Bakery,117543.95,3660.37,2930.10,3562.95,0.98,615.57,2549.22,5938251.16
2016,Foodservice,Dairy & Eggs,175624.40,5469.02,4377.91,5323.46,1.46,919.74,3808.83,8872441.45
2016,Foodservice,Dry Goods,386199.59,12026.42,9627.07,11706.35,3.22,2022.52,8375.64,19510575.87
2016,Foodservice,Fresh Meat & Seafood,300324.50,9352.24,7486.40,9103.33,2.50,1572.79,6513.24,15172217.03
2016,Foodservice,Frozen,17744.72,552.58,442.34,537.87,0.15,92.93,384.84,896452.96
2016,Foodservice,Prepared Foods,0.00,539560.52,437963.56,539155.52,12333.52,88790.70,381125.21,898592540.70
2016,Foodservice,Produce,244231.27,7605.47,6088.12,7403.05,2.03,1279.03,5296.73,12338420.06
2016,Foodservice,Ready-to-drink Beverages,159589.59,4969.69,3978.20,4837.42,1.33,835.77,3461.07,8062372.20
2016,Foodservice,Breads & Bakery,361152.55,10095.42,7221.06,9798.32,2.97,2508.44,6233.59,16330530.17
2016,Foodservice,Dairy & Eggs,539604.13,15083.74,10789.10,14639.83,4.44,3747.90,9313.71,24399721.21
2016,Foodservice,Dry Goods,1186594.16,33169.28,23725.33,32193.12,9.76,8241.65,20480.92,53655199.03
2016,Foodservice,Fresh Meat & Seafood,922743.86,25793.78,18449.78,25034.68,7.59,6409.05,15926.80,41724464.19
2016,Foodservice,Frozen,54520.47,1524.03,1090.11,1479.18,0.45,378.68,941.04,2465296.90
2016,Foodservice,Prepared Foods,0.00,336746.58,246979.54,326256.95,5412.06,69535.92,213132.29,543761590.50
2016,Foodservice,Produce,750398.01,20976.14,15003.82,20358.82,6.17,5211.99,12952.06,33931360.52
2016,Foodservice,Ready-to-drink Beverages,490337.34,13706.57,9804.04,13303.19,4.03,3405.71,8463.35,22171984.44
2016,Foodservice,Breads & Bakery,71905.63,2239.17,1825.94,2180.68,0.59,345.00,1626.39,3634474.32
2016,Foodservice,Dairy & Eggs,107435.41,3345.59,2728.17,3258.20,0.88,515.47,2430.01,5430329.53
2016,Foodservice,Dry Goods,236251.40,7356.97,5999.27,7164.81,1.93,1133.52,5343.62,11941341.84
2016,Foodservice,Fresh Meat & Seafood,183718.70,5721.08,4665.28,5571.64,1.50,881.47,4155.41,9286072.91
2016,Foodservice,Frozen,10855.05,338.03,275.65,329.20,0.09,52.08,245.52,548669.16
2016,Foodservice,Prepared Foods,0.00,102103.80,84439.49,101860.65,1997.25,15385.85,75214.81,169767756.50
2016,Foodservice,Produce,149404.56,4652.52,3793.92,4531.00,1.22,716.84,3379.29,7551662.89
2016,Foodservice,Ready-to-drink Beverages,97626.37,3040.13,2479.08,2960.72,0.80,468.41,2208.15,4934531.05
2016,Manufacturing,Breads & Bakery,111512.71,83594.47,14560.68,68638.57,0.00,0.00,12826.64,114397621.70
2016,Manufacturing,Dairy & Eggs,160942670.90,4078251.17,3210318.64,3997914.94,746415.74,0.00,36099.77,6663191568.00
2016,Manufacturing,Dry Goods,48702574.54,3162634.58,272066.26,3046854.38,2748.51,655660.70,163539.88,5078090640.00
2016,Manufacturing,Fresh Meat & Seafood,46057037.68,825536.58,19295.44,806241.08,0.00,0.00,18329.98,1343735134.00
2016,Manufacturing,Frozen,0.00,194375.92,47532.00,147493.39,623.71,4166.64,43323.17,245822309.10
2016,Manufacturing,Prepared Foods,0.00,25787.92,8102.56,17703.91,17.83,119.11,7190.79,29506508.43
2016,Manufacturing,Produce,61833700.51,1908875.91,41293.48,1889976.15,21501.20,143635.84,37120.34,3149960251.00
2016,Manufacturing,Ready-to-drink Beverages,2846.13,60609.40,27158.27,35142.56,0.00,7984.29,23283.22,58570930.37
2016,Residential,Breads & Bakery,8478672.83,1182914.73,797283.13,1182914.73,0.00,329289.72,651033.69,1971524546.00
2016,Residential,Dairy & Eggs,25777278.07,5151145.15,4180001.81,5151145.15,0.00,915860.48,1526196.95,8585241915.00
2016,Residential,Dry Goods,35293888.96,5882140.99,3950734.05,5882140.99,0.00,1812284.68,2930170.84,9803568323.00
2016,Residential,Fresh Meat & Seafood,10610324.17,2612352.19,1924682.62,2612352.19,0.00,645910.84,1644093.56,4353920319.00
2016,Residential,Frozen,15303129.76,3613768.81,3200766.67,3613768.81,0.00,413002.15,2246762.66,6022948024.00
2016,Residential,Prepared Foods,14608076.63,3146466.75,2333555.95,3146466.75,0.00,743493.17,1651636.07,5244111257.00
2016,Residential,Produce,25485551.10,6612151.80,3545067.99,6612151.80,0.00,3037494.27,3012493.44,11020253002.00
2016,Residential,Ready-to-drink Beverages,18156110.59,1881128.38,1185432.15,1881128.38,0.00,695696.23,594634.36,3135213966.00
2016,Retail,Breads & Bakery,7789367.11,306122.13,107147.53,247630.12,14727.77,54914.83,91140.12,412716871.10
2016,Retail,Dairy & Eggs,27590469.77,3075559.18,1076493.83,2487899.53,147967.53,551720.38,915898.18,4146499211.00
2016,Retail,Dry Goods,34264123.34,1531384.80,536008.64,1238776.85,73676.11,274713.04,455275.17,2064628091.00
2016,Retail,Fresh Meat & Seafood,10802844.81,471234.90,161318.07,380129.52,22939.53,85533.69,143105.72,633549196.20
2016,Retail,Frozen,14815043.37,685054.66,239779.85,554158.47,32958.51,122891.02,201872.99,923597451.90
2016,Retail,Prepared Foods,4486888.60,214171.11,74963.24,173248.56,10303.94,38419.86,62366.76,288747603.60
2016,Retail,Produce,26593293.63,3452875.71,1208560.52,2793120.65,166120.52,619406.68,1022220.43,4655201088.00
2016,Retail,Ready-to-drink Beverages,16652440.37,798811.30,363778.82,600223.88,50002.56,186442.49,305996.73,1000373133.00
2015,Farm,Dry Goods,5692550.70,960114.51,824704.62,933792.59,0.00,0.00,22302.59,1556320980.00
2015,Farm,Produce,100180164.90,14986868.06,13073933.35,14741497.38,0.00,0.00,176735.75,24569162298.00
2015,Foodservice,Breads & Bakery,29538.97,697.67,595.04,680.31,0.18,82.88,532.42,1133843.27
2015,Foodservice,Dairy & Eggs,14052.04,331.89,283.07,323.63,0.08,39.43,253.28,539382.65
2015,Foodservice,Dry Goods,25117.94,593.25,505.98,578.49,0.15,70.47,452.73,964143.65
2015,Foodservice,Fresh Meat & Seafood,59864.02,1413.90,1205.91,1378.72,0.35,167.96,1079.01,2297860.15
2015,Foodservice,Frozen,135.31,3.20,2.73,3.12,0.00,0.38,2.44,5193.72
2015,Foodservice,Prepared Foods,0.00,26070.49,22658.60,25847.50,304.94,2812.40,20277.36,43079164.92
2015,Foodservice,Produce,47660.84,1125.68,960.09,1097.67,0.28,133.72,859.05,1829445.18
2015,Foodservice,Ready-to-drink Beverages,20500.11,484.18,412.96,472.13,0.12,57.52,369.50,786889.84
2015,Foodservice,Breads & Bakery,141434.36,3492.45,2852.15,3401.36,0.92,534.12,2501.47,5668936.56
2015,Foodservice,Dairy & Eggs,211319.47,5218.12,4261.45,5082.03,1.37,798.03,3737.49,8470053.95
2015,Foodservice,Dry Goods,464693.35,11474.70,9370.96,11175.43,3.01,1754.89,8218.77,18625722.25
2015,Foodservice,Fresh Meat & Seafood,361364.44,8923.19,7287.24,8690.47,2.34,1364.67,6391.25,14484118.88
2015,Foodservice,Frozen,21351.28,527.23,430.57,513.48,0.14,80.63,377.63,855796.57
2015,Foodservice,Prepared Foods,0.00,245623.29,203360.83,244862.25,4625.22,36757.76,178506.07,408103752.00
2015,Foodservice,Produce,293870.45,7256.56,5926.16,7067.31,1.90,1109.78,5197.52,11778841.72
2015,Foodservice,Ready-to-drink Beverages,192025.63,4741.70,3872.37,4618.03,1.24,725.17,3396.25,7696723.37
2015,Foodservice,Breads & Bakery,53133.18,1254.93,986.92,1220.94,0.34,227.67,845.72,2034907.04
2015,Foodservice,Dairy & Eggs,79387.18,1875.01,1474.57,1824.23,0.51,340.16,1263.60,3040389.01
2015,Foodservice,Dry Goods,174573.10,4123.16,3242.60,4011.51,1.12,748.02,2778.66,6685841.86
2015,Foodservice,Fresh Meat & Seafood,135755.14,3206.33,2521.58,3119.51,0.87,581.69,2160.80,5199182.45
2015,Foodservice,Frozen,8021.11,189.45,148.99,184.32,0.05,34.37,127.67,307194.56
2015,Foodservice,Prepared Foods,0.00,240092.92,195994.62,231003.95,1500.45,29489.30,167740.15,385006585.30
2015,Foodservice,Produce,110399.42,2607.47,2050.61,2536.86,0.71,473.04,1757.22,4228103.04
2015,Foodservice,Ready-to-drink Beverages,72138.99,1703.82,1339.94,1657.68,0.46,309.10,1148.23,2762796.23
2015,Foodservice,Breads & Bakery,138746.49,3212.27,2546.76,3125.96,0.87,563.44,2241.98,5209939.64
2015,Foodservice,Dairy & Eggs,207303.48,4799.51,3805.15,4670.56,1.30,841.85,3349.79,7784258.90
2015,Foodservice,Dry Goods,455862.15,10554.16,8367.56,10270.59,2.85,1851.23,7366.21,17117652.98
2015,Foodservice,Fresh Meat & Seafood,354496.94,8207.35,6506.95,7986.83,2.21,1439.59,5728.26,13311382.90
2015,Foodservice,Frozen,20945.51,484.93,384.46,471.90,0.13,85.06,338.46,786505.27
2015,Foodservice,Prepared Foods,0.00,219478.21,177399.20,216200.68,3433.10,34121.47,156212.38,360334459.70
2015,Foodservice,Produce,288285.63,6674.42,5291.61,6495.09,1.80,1170.71,4658.36,10825143.97
2015,Foodservice,Ready-to-drink Beverages,188376.31,4361.31,3457.73,4244.13,1.18,764.99,3043.94,7073542.59
2015,Foodservice,Breads & Bakery,39557.74,915.84,761.71,892.41,0.24,127.08,676.01,1487356.45
2015,Foodservice,Dairy & Eggs,59103.89,1368.38,1138.09,1333.37,0.35,189.88,1010.04,2222284.42
2015,Foodservice,Dry Goods,129969.96,3009.08,2502.67,2932.09,0.78,417.54,2221.09,4886822.76
2015,Foodservice,Fresh Meat & Seafood,101069.92,2339.98,1946.18,2280.12,0.60,324.69,1727.21,3800192.06
2015,Foodservice,Frozen,5971.73,138.26,114.99,134.72,0.04,19.18,102.05,224534.98
2015,Foodservice,Prepared Foods,0.00,69424.99,58586.65,69197.60,1170.99,9407.14,52031.11,115329333.60
2015,Foodservice,Produce,82192.55,1902.93,1582.68,1854.25,0.49,264.05,1404.61,3090409.65
2015,Foodservice,Ready-to-drink Beverages,53707.60,1243.44,1034.18,1211.63,0.32,172.54,917.82,2019386.01
2015,Foodservice,Breads & Bakery,91211.32,2154.28,1892.01,2102.47,0.52,204.42,1658.81,3504124.12
2015,Foodservice,Dairy & Eggs,31804.92,751.18,659.74,733.12,0.18,71.28,578.42,1221869.99
2015,Foodservice,Dry Goods,147921.86,3493.69,3068.37,3409.69,0.85,331.52,2690.17,5682809.55
2015,Foodservice,Fresh Meat & Seafood,309637.02,7313.16,6422.86,7137.32,1.78,693.95,5631.18,11895525.36
2015,Foodservice,Prepared Foods,0.00,291291.88,260864.74,290606.41,3443.88,26113.22,228804.10,484344020.80
2015,Foodservice,Produce,160025.29,3779.56,3319.43,3688.68,0.92,358.64,2910.28,6147794.81
2015,Foodservice,Ready-to-drink Beverages,79222.17,1871.11,1643.32,1826.12,0.45,177.55,1440.77,3043529.30
2015,Foodservice,Breads & Bakery,6902.60,163.03,122.79,158.44,0.05,34.68,110.10,264058.91
2015,Foodservice,Dairy & Eggs,28814.43,680.55,512.59,661.38,0.19,144.78,459.62,1102296.29
2015,Foodservice,Dry Goods,306800.73,7246.18,5457.77,7042.00,2.05,1541.59,4893.81,11736663.90
2015,Foodservice,Fresh Meat & Seafood,233283.28,5509.80,4149.95,5354.55,1.56,1172.19,3721.13,8924253.55
2015,Foodservice,Prepared Foods,0.00,330722.67,252015.54,329422.41,8982.31,67956.93,225918.17,549037346.40
2015,Foodservice,Produce,230510.92,5444.32,4100.63,5290.92,1.54,1158.25,3676.90,8818196.66
2015,Foodservice,Ready-to-drink Beverages,107963.91,2549.95,1920.60,2478.10,0.72,542.49,1722.14,4130160.17
2015,Foodservice,Breads & Bakery,189493.66,4475.56,3860.69,4365.63,1.11,490.66,3535.45,7276045.25
2015,Foodservice,Dairy & Eggs,626978.14,14808.29,12773.87,14444.56,3.67,1623.45,11697.74,24074269.53
2015,Foodservice,Dry Goods,375731.75,8874.22,7655.05,8656.25,2.20,972.89,7010.15,14427085.82
2015,Foodservice,Fresh Meat & Seafood,397271.33,9382.96,8093.89,9152.49,2.33,1028.67,7412.02,15254147.64
2015,Foodservice,Frozen,22280.20,526.23,453.93,513.30,0.13,57.69,415.69,855499.56
2015,Foodservice,Prepared Foods,0.00,725811.66,638060.59,723551.94,9768.30,75017.85,584393.79,1205919900.00
2015,Foodservice,Produce,299996.28,7085.46,6112.04,6911.43,1.76,776.79,5597.13,11519047.83
2015,Foodservice,Ready-to-drink Beverages,194285.84,4588.74,3958.32,4476.03,1.14,503.07,3624.86,7460052.38
2015,Foodservice,Breads & Bakery,127602.99,3013.79,2573.19,2938.89,0.76,355.43,2324.59,4898148.77
2015,Foodservice,Dairy & Eggs,250440.63,5915.03,5050.29,5768.03,1.48,697.58,4562.36,9613375.15
2015,Foodservice,Dry Goods,823399.20,19447.46,16604.35,18964.12,4.88,2293.52,15000.14,31606874.05
2015,Foodservice,Fresh Meat & Seafood,269536.28,6366.04,5435.37,6207.83,1.60,750.77,4910.23,10346378.01
2015,Foodservice,Frozen,4064.44,96.00,81.96,93.61,0.02,11.32,74.04,156017.12
2015,Foodservice,Prepared Foods,0.00,686020.53,596453.43,684206.99,10173.73,77043.55,539213.46,1140344983.00
2015,Foodservice,Produce,111110.55,2624.27,2240.61,2559.04,0.66,309.49,2024.14,4265072.20
2015,Foodservice,Ready-to-drink Beverages,321410.50,7591.24,6481.44,7402.57,1.90,895.26,5855.24,12337613.53
2015,Foodservice,Breads & Bakery,91535.31,2161.93,1913.53,2110.43,0.52,191.20,1758.32,3517385.70
2015,Foodservice,Dairy & Eggs,129991.78,3070.21,2717.46,2997.08,0.74,271.53,2497.04,4995135.22
